year,month,taxa,species_portuguese,species_english,species_sci,production_kg
2014,11,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,3170
2014,11,Teleósteos,Linguado,Flatfish,Paralichthys spp.,1662
2014,11,Teleósteos,Linguado-areia,Flatfish,NA,540
2014,11,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,7
2014,11,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,8070
2014,11,Teleósteos,Marimbá,Porgy,NA,50
2014,11,Teleósteos,Meca,Meca,NA,3645
2014,11,Teleósteos,Merluza,Hake,Merluccius hubbsi,80
2014,11,Teleósteos,Miracéu,Stargazer,NA,140
2014,11,Teleósteos,Olho-de-cão,Olho-de-cão,Priacanthus spp.,150
2014,11,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,60
2014,11,Teleósteos,Peixe-lua,Ocean sunfish,Mola mola,108
2014,11,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,1600
2014,11,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,100
2014,11,Teleósteos,Pescada,Weakfish,Cynoscion spp.,680
2014,11,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,1430
2014,11,Teleósteos,Prego,Prego,NA,26
2014,11,Teleósteos,Robalo,Snook,Centropomus spp.,60
2014,11,Teleósteos,Roncador,Barred grunt,Conodon nobilis,1400
2014,11,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,400
2014,12,Crustáceos,Camarão-barba-ruça,Camarão-barba-ruça,Artemesia longinaris,13000
2014,12,Crustáceos,Camarão-santana,Shrimp,Pleoticus muelleri,200
2014,12,Elasmobrânquios,Cação-anjo,Shark,NA,120
2014,12,Elasmobrânquios,Cações,Shark,Mustelus spp,260
2014,12,Elasmobrânquios,Emplastro,Emplastro,NA,80
2014,12,Moluscos,Lula,Squid,Loligo sanpaulensis,200
2014,12,Não Cadastrado,Mistura,Other fish,NA,7506
2014,12,Não Cadastrado,Ovas,Ovas,NA,150
2014,12,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,2580
2014,12,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,22
2014,12,Teleósteos,Bagre,Couma sea catfish,Sciades couma,2560
2014,12,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,1040
2014,12,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,20
2014,12,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,74600
2014,12,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,4610
2014,12,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,64680
2014,12,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,1200
2014,12,Teleósteos,Corvina,Croaker,Micropogonias furnieri,170648
2014,12,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,9260
2014,12,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,570
2014,12,Teleósteos,Espada,Broadbill,Xiphias gladius,2520
2014,12,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,10460
2014,12,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,3480
2014,12,Teleósteos,Guaivira,Jack,Oligoplites spp.,1180
2014,12,Teleósteos,Linguado,Flatfish,Paralichthys spp.,3656
2014,12,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,400
2014,12,Teleósteos,Mangangá,Mangangá,NA,960
2014,12,Teleósteos,Maria-luiza,Maria-luiza,NA,20
2014,12,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,77930
2014,12,Teleósteos,Merluza,Hake,Merluccius hubbsi,60
2014,12,Teleósteos,Miracéu,Stargazer,NA,280
2014,12,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,600
2014,12,Teleósteos,Pescada,Weakfish,Cynoscion spp.,54890
2014,12,Teleósteos,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,13730
2014,12,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,310
2014,12,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,560
2015,2,Não Cadastrado,Mistura,Other fish,NA,10000
2015,2,Teleósteos,Carapau,Jack mackerel,Trachurus lathami,0
2015,2,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,618100
2015,2,Teleósteos,Xarelete,Black jack,Caranx latus,0
2015,3,Elasmobrânquios,Cações,Shark,Mustelus spp,8474
2015,3,Elasmobrânquios,Emplastro,Emplastro,NA,1643
2015,3,Não Cadastrado,Mistura,Other fish,NA,860
2015,3,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,480
2015,3,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,3000
2015,3,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,3000
2015,3,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,4253
2015,3,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,211000
2015,3,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,5254
2015,3,Teleósteos,Carapau,Jack mackerel,Trachurus lathami,20
2015,3,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,17160
2015,3,Teleósteos,Cavalinha,American mackerel,Scomber japonicus,27900
2015,3,Teleósteos,Congro,Argentine Conger,Conger spp.,72
2015,3,Teleósteos,Corvina,Croaker,Micropogonias furnieri,40404
2015,3,Teleósteos,Enguia,Common Eel,Conger orbignyanus,440
2015,3,Teleósteos,Espada,Broadbill,Xiphias gladius,400
2015,3,Teleósteos,Galo,American John Dory,Zenopsis conchifer,1000
2015,3,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,20
2015,3,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,40
2015,3,Teleósteos,Guaivira,Jack,Oligoplites spp.,20
2015,3,Teleósteos,Linguado,Flatfish,Paralichthys spp.,3552
2015,3,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,5760
2015,3,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,329147
2015,3,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,320
2015,3,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,200
2015,3,Teleósteos,Pescada,Weakfish,Cynoscion spp.,51
2015,3,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,228020
2015,3,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,7413284
2015,3,Teleósteos,Serrinha,Atlantic spanish mackerel,Scomberomorus maculatus,60
2015,3,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,500
2015,3,Teleósteos,Xaréu,Black cavalli,Caranx hippos,1000
2015,3,Teleósteos,Xixarro,Jack mackerel,Trachurus lathami,4250
2015,4,Crustáceos,Sapateira,Edible crab,Cancer pagurus,1200
2015,4,Elasmobrânquios,Emplastro,Emplastro,NA,6000
2015,4,Moluscos,Calamar-argentino,Calamar-argentino,Illex argentinus,3000
2015,4,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,5000
2015,4,Teleósteos,Abrótea-de-fundo,Brazilian codling,NA,20000
2015,4,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,5000
2015,4,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,25300
2015,4,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,646000
2015,4,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,4000
2015,4,Teleósteos,Carapau,Jack mackerel,Trachurus lathami,1000
2015,4,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,1000
2015,4,Teleósteos,Cavalinha,American mackerel,Scomber japonicus,1800
2015,4,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,500
2015,4,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,1000
2015,4,Teleósteos,Linguado,Flatfish,Paralichthys spp.,1800
2015,4,Teleósteos,Linguado-areia,Flatfish,NA,5500
2015,4,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,1000
2015,4,Teleósteos,Merluza,Hake,Merluccius hubbsi,30000
2015,4,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,145800
2015,4,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,2020
2015,4,Teleósteos,Sardinha-cascuda,Blackbill sprat,Harengula clupeola,120
2015,4,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,363800
2015,4,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,2964323
2015,5,Moluscos,Calamar-argentino,Calamar-argentino,Illex argentinus,5000
2015,5,Teleósteos,Abrótea-de-fundo,Brazilian codling,NA,40000
2015,5,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,2000
2015,5,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,2400
2015,5,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,871000
2015,5,Teleósteos,Carapau,Jack mackerel,Trachurus lathami,5000
2015,5,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,2000
2015,5,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,550
2015,5,Teleósteos,Espada,Broadbill,Xiphias gladius,18000
2015,5,Teleósteos,Galo,American John Dory,Zenopsis conchifer,17500
2015,5,Teleósteos,Merluza,Hake,Merluccius hubbsi,8000
2015,5,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,221700
2015,5,Teleósteos,Paru,Paru,NA,36000
2015,5,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,2500
2015,5,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,365300
2015,5,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,5132100
2015,5,Teleósteos,Xixarro,Jack mackerel,Trachurus lathami,600
2015,6,Não Cadastrado,Mistura,Other fish,NA,18582
2015,6,Não Cadastrado,Residuo,Residuo,NA,120
2015,6,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,135000
2015,6,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,3200
2015,6,Teleósteos,Albacorinha,Albacore,Thunnus atlanticus,100
2015,6,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,5100
2015,6,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,343000
2015,6,Teleósteos,Corvina,Croaker,Micropogonias furnieri,1778
2015,6,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,500
2015,6,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,2285
2015,6,Teleósteos,Espada,Broadbill,Xiphias gladius,6568
2015,6,Teleósteos,Galo,American John Dory,Zenopsis conchifer,65280
2015,6,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,20
2015,6,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,822
2015,6,Teleósteos,Guaivira,Jack,Oligoplites spp.,180
2015,6,Teleósteos,Linguado,Flatfish,Paralichthys spp.,14
2015,6,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,20
2015,6,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,210800
2015,6,Teleósteos,Pampo,Pampo,Trachinotus spp.,600
2015,6,Teleósteos,Paru,Paru,NA,180
2015,6,Teleósteos,Pescada,Weakfish,Cynoscion spp.,420
2015,6,Teleósteos,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,20
2015,6,Teleósteos,Pescada-bicuda,Pescada-bicuda,NA,20
2015,6,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,20
2015,6,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,110000
2015,6,Teleósteos,Sardinha-mole,Sardinha-mole,NA,0
2015,6,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,1260850
2015,6,Teleósteos,Tainha,Mullet,Mugil spp.,1595882
2015,6,Teleósteos,Xaréu,Black cavalli,Caranx hippos,180
2015,6,Teleósteos,Xixarro,Jack mackerel,Trachurus lathami,20000
2015,7,Elasmobrânquios,Emplastro,Emplastro,NA,6000
2015,7,Não Cadastrado,Mistura,Other fish,NA,8621
2015,7,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,50000
2015,7,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,15500
2015,7,Teleósteos,Albacorinha,Albacore,Thunnus atlanticus,2000
2015,7,Teleósteos,Bagre,Couma sea catfish,Sciades couma,80
2015,7,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,1080
2015,7,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,425000
2015,7,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,100000
2015,7,Teleósteos,Corvina,Croaker,Micropogonias furnieri,3334
2015,7,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,8530
2015,7,Teleósteos,Espada,Broadbill,Xiphias gladius,2903
2015,7,Teleósteos,Galo,American John Dory,Zenopsis conchifer,45170
2015,7,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,35040
2015,7,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,1660
2015,7,Teleósteos,Guaivira,Jack,Oligoplites spp.,959
2015,7,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,12000
2015,7,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,406320
2015,7,Teleósteos,Pampo,Pampo,Trachinotus spp.,20
2015,7,Teleósteos,Paru,Paru,NA,960
2015,7,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,20
2015,7,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,670
2015,7,Teleósteos,Tainha,Mullet,Mugil spp.,408738
2015,11,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,16817
2015,11,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,753
2015,11,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,1101
2015,11,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,3902
2015,11,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,31
2015,11,Teleósteos,Corvina,Croaker,Micropogonias furnieri,7394
2015,11,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,2857
2015,11,Teleósteos,Enguia,Common Eel,Conger orbignyanus,6
2015,11,Teleósteos,Espada,Broadbill,Xiphias gladius,225
2015,11,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,1700
2015,11,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,17
2015,11,Teleósteos,Guaivira,Jack,Oligoplites spp.,17
2015,11,Teleósteos,Linguado,Flatfish,Paralichthys spp.,168
2015,11,Teleósteos,Mangangá,Mangangá,NA,1640
2015,11,Teleósteos,Maria-luiza,Maria-luiza,NA,8
2015,11,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,3177
2015,11,Teleósteos,Miracéu,Stargazer,NA,298
2015,11,Teleósteos,Olho-de-cão,Olho-de-cão,Priacanthus spp.,27
2015,11,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,369
2015,11,Teleósteos,Pescada,Weakfish,Cynoscion spp.,727
2015,11,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,280
2015,11,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,7
2015,12,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,100
2015,12,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,300
2015,12,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,52700
2015,12,Teleósteos,Corvina,Croaker,Micropogonias furnieri,7017500
2015,12,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,16100
2015,12,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,500
2016,1,Elasmobrânquios,Cação-bagre,Cação-bagre,NA,1420
2016,1,Elasmobrânquios,Emplastro,Emplastro,NA,3300
2016,1,Não Cadastrado,Mistura,Other fish,NA,1260
2016,1,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,10860
2016,1,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,20
2016,1,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,4807.5
2016,1,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,3300
2016,1,Teleósteos,Cascudo,Atlantic searobin,Prionotus punctatus,2240
2016,1,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,340
2016,1,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,20
2016,1,Teleósteos,Corvina,Croaker,Micropogonias furnieri,14020
2016,1,Teleósteos,Enguia,Common Eel,Conger orbignyanus,80
2016,1,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,20
2016,1,Teleósteos,Linguado-areia,Flatfish,NA,5560
2016,1,Teleósteos,Mangangá,Mangangá,NA,1580
2016,1,Teleósteos,Maria-luiza,Maria-luiza,NA,20
2016,1,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,1020
2016,1,Teleósteos,Merluza,Hake,Merluccius hubbsi,560
2016,1,Teleósteos,Namorado,Namorado,Pseudopercis spp.,20
2016,1,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,1000
2016,1,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,760
2016,1,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,380
2016,2,Crustáceos,Camarão-barba-ruça,Camarão-barba-ruça,Artemesia longinaris,144752
2016,2,Crustáceos,Camarão-santana,Shrimp,Pleoticus muelleri,3014
2016,2,Elasmobrânquios,Cação-bagre,Cação-bagre,NA,340
2016,2,Elasmobrânquios,Emplastro,Emplastro,NA,9620
2016,2,Elasmobrânquios,Raia,Ray,NA,176
2016,2,Não Cadastrado,Mistura,Other fish,NA,3899
2016,2,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,49153
2016,2,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,20
2016,2,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,808
2016,2,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,44210
2016,2,Teleósteos,Cascudo,Atlantic searobin,Prionotus punctatus,3120
2016,2,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,10580
2016,2,Teleósteos,Congro,Argentine Conger,Conger spp.,80
2016,2,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,360
2016,2,Teleósteos,Corvina,Croaker,Micropogonias furnieri,74789
2016,2,Teleósteos,Enguia,Common Eel,Conger orbignyanus,40
2016,2,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,1020
2016,2,Teleósteos,Linguado,Flatfish,Paralichthys spp.,20
2016,2,Teleósteos,Linguado-areia,Flatfish,NA,2504
2016,2,Teleósteos,Mangangá,Mangangá,NA,460
2016,2,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,820
2016,2,Teleósteos,Merluza,Hake,Merluccius hubbsi,1600
2016,2,Teleósteos,Namorado,Namorado,Pseudopercis spp.,60
2016,2,Teleósteos,Olho-de-boi,Amberjack,NA,320
2016,2,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,40
2016,2,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,1260
2016,2,Teleósteos,Pescada,Weakfish,Cynoscion spp.,1240
2016,2,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,1140
2016,2,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,283
2016,3,Crustáceos,Camarão-barba-ruça,Camarão-barba-ruça,Artemesia longinaris,21204
2016,3,Crustáceos,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,234
2016,3,Elasmobrânquios,Emplastro,Emplastro,NA,5060
2016,3,Elasmobrânquios,Raia,Ray,NA,40
2016,3,Não Cadastrado,Mistura,Other fish,NA,1100
2016,3,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,51640
2016,3,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,360
2016,3,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,16760
2016,3,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,14360
2016,3,Teleósteos,Cavalinha,American mackerel,Scomber japonicus,380
2016,3,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,740
2016,3,Teleósteos,Corvina,Croaker,Micropogonias furnieri,51600
2016,3,Teleósteos,Enguia,Common Eel,Conger orbignyanus,20
2016,3,Teleósteos,Espada,Broadbill,Xiphias gladius,20
2016,3,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,9420
2016,3,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,400
2016,3,Teleósteos,Linguado-areia,Flatfish,NA,1300
2016,3,Teleósteos,Mangangá,Mangangá,NA,20
2016,3,Teleósteos,Maria-luiza,Maria-luiza,NA,40
2016,3,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,5200
2016,3,Teleósteos,Marimbá,Porgy,NA,20
2016,3,Teleósteos,Merluza,Hake,Merluccius hubbsi,480
2016,3,Teleósteos,Miracéu,Stargazer,NA,20
2016,3,Teleósteos,Olho-de-boi,Amberjack,NA,80
2016,3,Teleósteos,Pampo,Pampo,Trachinotus spp.,60
2016,3,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,60
2016,3,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,540
2016,3,Teleósteos,Pescada,Weakfish,Cynoscion spp.,480
2016,3,Teleósteos,Pescada-cambucu,Weakfish,NA,100
2016,3,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,36700
2016,3,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,452000
2016,3,Teleósteos,Sarrão,Sarrão,NA,580
2016,3,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,100
2016,4,Crustáceos,Camarão-cristalino,Shrimp,NA,12600
2016,4,Elasmobrânquios,Cação-bagre,Cação-bagre,NA,260
2016,4,Elasmobrânquios,Emplastro,Emplastro,NA,12600
2016,4,Elasmobrânquios,Raia,Ray,NA,205
2016,4,Moluscos,Polvo,Octopus,Octopus spp.,167
2016,4,Não Cadastrado,Mistura,Other fish,NA,1552
2016,4,Não Cadastrado,Não discriminado,Não discriminado,NA,2281.4
2016,4,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,42040
2016,4,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,123
2016,4,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,4441.5
2016,4,Teleósteos,Albacorinha,Albacore,Thunnus atlanticus,133.3
2016,4,Teleósteos,Atum,Blow goat,Auxis rochei,35
2016,4,Teleósteos,Bagre,Couma sea catfish,Sciades couma,220
2016,4,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,96
2016,4,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,520
2016,4,Teleósteos,Bonito,skipjack tuna,Auxis rochei,300
2016,4,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,265
2016,4,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,100074.1
2016,4,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,36260
2016,4,Teleósteos,Cascudo,Atlantic searobin,Prionotus punctatus,280
2016,4,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,14160
2016,4,Teleósteos,Congro,Argentine Conger,Conger spp.,1540
2016,4,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,180
2016,4,Teleósteos,Corvina,Croaker,Micropogonias furnieri,32840
2016,4,Teleósteos,Enguia,Common Eel,Conger orbignyanus,60
2016,4,Teleósteos,Espada,Broadbill,Xiphias gladius,220
2016,4,Teleósteos,Galo,American John Dory,Zenopsis conchifer,40
2016,4,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,23480
2016,4,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,1500
2016,4,Teleósteos,Guaivira,Jack,Oligoplites spp.,60
2016,4,Teleósteos,Linguado-areia,Flatfish,NA,2340
2016,4,Teleósteos,Mangangá,Mangangá,NA,120
2016,4,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,6780
2016,4,Teleósteos,Merluza,Hake,Merluccius hubbsi,2780
2016,4,Teleósteos,Namorado,Namorado,Pseudopercis spp.,100
2016,4,Teleósteos,Olho-de-boi,Amberjack,NA,460
2016,4,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,12000
2016,4,Teleósteos,Papa-moscas,Papa-moscas,NA,100
2016,4,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,40
2016,4,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,4020
2016,4,Teleósteos,Pescada,Weakfish,Cynoscion spp.,220
2016,4,Teleósteos,Pescada-cambucu,Weakfish,NA,100
2016,4,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,201000
2016,4,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,1685049
2016,4,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,680
2016,4,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,460
2016,5,Crustáceos,Camarão-cristalino,Shrimp,NA,5085
2016,5,Elasmobrânquios,Cação-anequim,Shark,NA,200
2016,5,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,4000
2016,5,Elasmobrânquios,Cação-bagre,Cação-bagre,NA,60
2016,5,Elasmobrânquios,Emplastro,Emplastro,NA,14683
2016,5,Elasmobrânquios,Raia,Ray,NA,64
2016,5,Moluscos,Polvo,Octopus,Octopus spp.,190
2016,5,Não Cadastrado,Não discriminado,Não discriminado,NA,152
2016,5,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,48503
2016,5,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,681.5
2016,5,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,5108
2016,5,Teleósteos,Albacorinha,Albacore,Thunnus atlanticus,2838.5
2016,5,Teleósteos,Atum,Blow goat,Auxis rochei,2201
2016,5,Teleósteos,Bagre,Couma sea catfish,Sciades couma,476
2016,5,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,116
2016,5,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,355
2016,5,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,243
2016,5,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,23667.5
2016,5,Teleósteos,Bonito-pintado,Atlantic black skipjack,Euthynnus alletteratus,905.5
2016,5,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,40798
2016,5,Teleósteos,Cangoá,Cangoá,NA,12
2016,5,Teleósteos,Cascudo,Atlantic searobin,Prionotus punctatus,2000
2016,5,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,35211
2016,5,Teleósteos,Congro,Argentine Conger,Conger spp.,914
2016,5,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,655
2016,5,Teleósteos,Corvina,Croaker,Micropogonias furnieri,60112
2016,5,Teleósteos,Enguia,Common Eel,Conger orbignyanus,117
2016,5,Teleósteos,Espada,Broadbill,Xiphias gladius,437
2016,5,Teleósteos,Galo,American John Dory,Zenopsis conchifer,39
2016,5,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,8444
